Utterance_File,F0_Mean
RT_24_CM63_3_utt001.wav,153.02670930775787
RT_24_CM63_3_utt002.wav,158.45645452591998
RT_24_CM63_3_utt003.wav,151.36805302763477
RT_24_CM63_3_utt004.wav,153.8883472162049
RT_24_CM63_3_utt005.wav,137.8678164525674
RT_24_CM63_3_utt006.wav,152.29909345320186
RT_24_CM63_3_utt007.wav,141.5966453262871
RT_24_CM63_3_utt008.wav,146.01912959328394
RT_24_CM63_3_utt009.wav,164.5548677971836
RT_24_CM63_3_utt010.wav,185.1034752238396
RT_24_CM63_3_utt011.wav,139.51558493032874
RT_24_CM63_3_utt012.wav,149.23356203894502
RT_24_CM63_3_utt013.wav,152.1707864773762
RT_24_CM63_3_utt014.wav,149.65191913501434
RT_24_CM63_3_utt015.wav,155.43279876968668
RT_24_CM63_3_utt016.wav,136.72700134077027
