Utterance_File,F0_Mean
RT_19_CF62_4ok_utt001.wav,176.2633950748465
RT_19_CF62_4ok_utt002.wav,145.59916335101985
RT_19_CF62_4ok_utt003.wav,167.1569894274022
RT_19_CF62_4ok_utt004.wav,150.3117712078352
RT_19_CF62_4ok_utt005.wav,161.44331397047495
RT_19_CF62_4ok_utt006.wav,137.40639388553842
RT_19_CF62_4ok_utt007.wav,164.1174336300681
RT_19_CF62_4ok_utt008.wav,142.5446143043095
RT_19_CF62_4ok_utt009.wav,150.73268287860898
RT_19_CF62_4ok_utt010.wav,218.11836852416772
RT_19_CF62_4ok_utt011.wav,201.18973131959535
RT_19_CF62_4ok_utt012.wav,191.08960155952227
