Utterance_File,F0_Mean
IT_49_PM31_3ok_utt001.wav,140.5025763103883
IT_49_PM31_3ok_utt002.wav,133.99817564802103
IT_49_PM31_3ok_utt003.wav,114.86079619218334
IT_49_PM31_3ok_utt004.wav,153.51638411372227
IT_49_PM31_3ok_utt005.wav,126.7748204213517
IT_49_PM31_3ok_utt006.wav,127.21811983748115
IT_49_PM31_3ok_utt007.wav,127.59482230775421
IT_49_PM31_3ok_utt008.wav,131.09173370649452
IT_49_PM31_3ok_utt009.wav,111.21791676515996
IT_49_PM31_3ok_utt010.wav,126.56851187856876
IT_49_PM31_3ok_utt011.wav,132.49221062413008
IT_49_PM31_3ok_utt012.wav,117.12147141945763
IT_49_PM31_3ok_utt013.wav,130.14270012441926
IT_49_PM31_3ok_utt014.wav,125.06781420863918
IT_49_PM31_3ok_utt015.wav,123.3639516271005
IT_49_PM31_3ok_utt016.wav,133.31895902406262
IT_49_PM31_3ok_utt017.wav,127.79810080284481
IT_49_PM31_3ok_utt018.wav,115.28544402732753
IT_49_PM31_3ok_utt019.wav,138.02184503293847
IT_49_PM31_3ok_utt020.wav,120.96905256593344
IT_49_PM31_3ok_utt021.wav,218.2256169539357
IT_49_PM31_3ok_utt022.wav,134.4706544441987
IT_49_PM31_3ok_utt023.wav,106.44884466723434
IT_49_PM31_3ok_utt024.wav,117.55690082147393
IT_49_PM31_3ok_utt025.wav,124.66438420468708
IT_49_PM31_3ok_utt026.wav,137.446497164623
IT_49_PM31_3ok_utt027.wav,109.3756624027845
IT_49_PM31_3ok_utt028.wav,120.37926791729078
IT_49_PM31_3ok_utt029.wav,145.28387496826943
IT_49_PM31_3ok_utt030.wav,197.35699980659984
IT_49_PM31_3ok_utt031.wav,141.50436322821682
IT_49_PM31_3ok_utt032.wav,149.42601243780575
IT_49_PM31_3ok_utt033.wav,128.4046947245095
IT_49_PM31_3ok_utt034.wav,110.19042324349746
IT_49_PM31_3ok_utt035.wav,159.34949537901605
IT_49_PM31_3ok_utt036.wav,141.55854839950092
IT_49_PM31_3ok_utt037.wav,155.73166402278412
IT_49_PM31_3ok_utt040.wav,125.7911320518386
