Utterance_File,F0_Variance
IT_05_PM53_4_utt001.wav,722.5192435179125
IT_05_PM53_4_utt002.wav,258.76039414389106
IT_05_PM53_4_utt003.wav,452.13790296671453
IT_05_PM53_4_utt004.wav,188.0746492493932
IT_05_PM53_4_utt005.wav,202.52244341558037
IT_05_PM53_4_utt006.wav,152.4294283263289
IT_05_PM53_4_utt007.wav,44.74931554222943
IT_05_PM53_4_utt008.wav,331.69052759089107
IT_05_PM53_4_utt009.wav,173.94109471013255
IT_05_PM53_4_utt010.wav,25.19660879962305
IT_05_PM53_4_utt011.wav,130.8151384535523
IT_05_PM53_4_utt012.wav,201.8563396231154
IT_05_PM53_4_utt013.wav,447.74931371226967
IT_05_PM53_4_utt014.wav,287.43365280403214
IT_05_PM53_4_utt015.wav,1325.1180351970697
IT_05_PM53_4_utt016.wav,182.9719002324882
IT_05_PM53_4_utt017.wav,432.51936438419926
IT_05_PM53_4_utt018.wav,684.8899702536037
IT_05_PM53_4_utt019.wav,208.49050456036665
IT_05_PM53_4_utt020.wav,326.01285563055035
IT_05_PM53_4_utt021.wav,845.5812035209786
IT_05_PM53_4_utt022.wav,448.4191939714864
IT_05_PM53_4_utt023.wav,245.51095738657114
IT_05_PM53_4_utt024.wav,467.9984666114983
IT_05_PM53_4_utt025.wav,148.37094187893516
IT_05_PM53_4_utt026.wav,148.2069945846459
IT_05_PM53_4_utt027.wav,332.7945496212357
IT_05_PM53_4_utt028.wav,2438.4847902255856
IT_05_PM53_4_utt029.wav,428.33866462970644
IT_05_PM53_4_utt030.wav,387.36786105859557
IT_05_PM53_4_utt031.wav,50.708403785884215
IT_05_PM53_4_utt032.wav,624.5924125006397
IT_05_PM53_4_utt033.wav,500.70060872722985
IT_05_PM53_4_utt034.wav,542.2791123667356
IT_05_PM53_4_utt035.wav,370.9729414993552
IT_05_PM53_4_utt036.wav,708.2423293726538
IT_05_PM53_4_utt037.wav,176.92107126092253
IT_05_PM53_4_utt038.wav,578.6869714756413
IT_05_PM53_4_utt039.wav,860.3763327718067
IT_05_PM53_4_utt040.wav,146.78736180210373
IT_05_PM53_4_utt041.wav,351.15728203837176
IT_05_PM53_4_utt042.wav,446.89278289252394
IT_05_PM53_4_utt043.wav,515.5727833245711
IT_05_PM53_4_utt044.wav,450.74782652959425
IT_05_PM53_4_utt045.wav,817.6672912122199
IT_05_PM53_4_utt046.wav,276.4164534536324
IT_05_PM53_4_utt047.wav,489.33611429022193
IT_05_PM53_4_utt048.wav,362.7126664011532
IT_05_PM53_4_utt049.wav,529.0798159343815
IT_05_PM53_4_utt050.wav,318.13821814816464
IT_05_PM53_4_utt051.wav,553.2344979722633
IT_05_PM53_4_utt052.wav,364.8717219280977
IT_05_PM53_4_utt053.wav,1399.3688940720697
IT_05_PM53_4_utt054.wav,735.2344026503164
IT_05_PM53_4_utt055.wav,480.55628558863594
IT_05_PM53_4_utt056.wav,132.30952706848709
IT_05_PM53_4_utt057.wav,490.5014782633807
IT_05_PM53_4_utt058.wav,144.6635556231892
IT_05_PM53_4_utt059.wav,34.22766522472135
IT_05_PM53_4_utt060.wav,0.0
IT_05_PM53_4_utt061.wav,567.2374591236734
IT_05_PM53_4_utt062.wav,240.6478894988732
IT_05_PM53_4_utt063.wav,16.12125135027011
IT_05_PM53_4_utt064.wav,189.84890397340178
IT_05_PM53_4_utt065.wav,297.05720163683395
IT_05_PM53_4_utt066.wav,89.19726154163563
IT_05_PM53_4_utt067.wav,2049.0621112910057
IT_05_PM53_4_utt068.wav,39.81841739369228
IT_05_PM53_4_utt069.wav,694.8220989756635
IT_05_PM53_4_utt070.wav,287.19761452045077
IT_05_PM53_4_utt071.wav,119.85709444231892
IT_05_PM53_4_utt072.wav,498.8534025193022
IT_05_PM53_4_utt073.wav,225.5638026877815
IT_05_PM53_4_utt074.wav,311.31947443030265
IT_05_PM53_4_utt075.wav,102.71368945786121
IT_05_PM53_4_utt076.wav,89.16960642075946
IT_05_PM53_4_utt077.wav,705.8310001431304
IT_05_PM53_4_utt078.wav,192.59025506399038
IT_05_PM53_4_utt079.wav,363.5171587709384
IT_05_PM53_4_utt080.wav,251.56322595126287
IT_05_PM53_4_utt081.wav,4060.989256627505
IT_05_PM53_4_utt082.wav,216.53809991695618
IT_05_PM53_4_utt083.wav,124.00059095530537
IT_05_PM53_4_utt084.wav,340.6676845437837
IT_05_PM53_4_utt085.wav,321.1282908448814
IT_05_PM53_4_utt086.wav,942.5710556048798
IT_05_PM53_4_utt087.wav,350.926706264618
IT_05_PM53_4_utt088.wav,497.7759234334493
IT_05_PM53_4_utt089.wav,273.0488614625271
IT_05_PM53_4_utt090.wav,429.3299427136266
IT_05_PM53_4_utt091.wav,165.78656949196633
IT_05_PM53_4_utt092.wav,50.62538331449278
IT_05_PM53_4_utt093.wav,1335.6887265315834
IT_05_PM53_4_utt094.wav,1027.9693457864519
IT_05_PM53_4_utt095.wav,324.8952550230198
IT_05_PM53_4_utt096.wav,263.8190282898946
IT_05_PM53_4_utt097.wav,675.2862382345841
IT_05_PM53_4_utt098.wav,241.4041217474826
IT_05_PM53_4_utt099.wav,241.87398629243071
IT_05_PM53_4_utt100.wav,277.6489733580313
IT_05_PM53_4_utt101.wav,471.18550430843175
IT_05_PM53_4_utt102.wav,101.90235727334496
IT_05_PM53_4_utt103.wav,231.3514383320537
IT_05_PM53_4_utt104.wav,113.99214511556431
IT_05_PM53_4_utt105.wav,207.56806872114186
IT_05_PM53_4_utt106.wav,156.3008811177534
IT_05_PM53_4_utt107.wav,8130.177256408845
IT_05_PM53_4_utt108.wav,283.5714817661312
IT_05_PM53_4_utt109.wav,213.90187413895578
IT_05_PM53_4_utt110.wav,167.60686993160766
IT_05_PM53_4_utt111.wav,82.51948968538117
IT_05_PM53_4_utt112.wav,58.95350263537835
IT_05_PM53_4_utt113.wav,275.7359932929847
IT_05_PM53_4_utt114.wav,97.25278304752192
IT_05_PM53_4_utt115.wav,275.58538222200247
IT_05_PM53_4_utt116.wav,243.70589481827452
IT_05_PM53_4_utt117.wav,582.3053486877942
IT_05_PM53_4_utt118.wav,446.3851588884673
IT_05_PM53_4_utt119.wav,300.8193901384272
IT_05_PM53_4_utt120.wav,179.9800762120656
IT_05_PM53_4_utt121.wav,27.749930250805328
IT_05_PM53_4_utt122.wav,685.0880098028089
IT_05_PM53_4_utt123.wav,2368.639918670945
IT_05_PM53_4_utt124.wav,913.3365822220771
IT_05_PM53_4_utt125.wav,894.4905747879462
IT_05_PM53_4_utt126.wav,685.3781758478676
IT_05_PM53_4_utt127.wav,398.23640690811294
IT_05_PM53_4_utt128.wav,644.5959269483336
IT_05_PM53_4_utt129.wav,93.02808594089345
IT_05_PM53_4_utt130.wav,537.8301095398032
IT_05_PM53_4_utt131.wav,374.6120935441537
IT_05_PM53_4_utt132.wav,45.28542825070603
IT_05_PM53_4_utt133.wav,73.19336227659844
