Utterance_File,F0_Variance
RT_30_CF62_3ok_utt001.wav,799.1788577718444
RT_30_CF62_3ok_utt002.wav,817.1111015861248
RT_30_CF62_3ok_utt003.wav,598.7537801981091
RT_30_CF62_3ok_utt004.wav,476.6939801127972
RT_30_CF62_3ok_utt005.wav,694.2005998256242
RT_30_CF62_3ok_utt006.wav,556.942068010224
RT_30_CF62_3ok_utt007.wav,720.7793149936091
RT_30_CF62_3ok_utt008.wav,717.5603268482664
RT_30_CF62_3ok_utt009.wav,1220.2254507685639
RT_30_CF62_3ok_utt010.wav,652.8419014025054
RT_30_CF62_3ok_utt011.wav,390.25312312815595
RT_30_CF62_3ok_utt012.wav,414.22857051238066
RT_30_CF62_3ok_utt013.wav,342.5497990422059
RT_30_CF62_3ok_utt014.wav,396.09521818353375
