Utterance_File,F0_Variance
IT_20_CM51_3ok_utt001.wav,8686.583435053351
IT_20_CM51_3ok_utt002.wav,8610.202489781084
IT_20_CM51_3ok_utt003.wav,15813.327078151644
IT_20_CM51_3ok_utt004.wav,19608.599364250324
IT_20_CM51_3ok_utt005.wav,45397.961019972005
IT_20_CM51_3ok_utt006.wav,411.87863019935014
IT_20_CM51_3ok_utt007.wav,26986.71599364868
IT_20_CM51_3ok_utt008.wav,10109.551634065247
IT_20_CM51_3ok_utt009.wav,510.48601672304284
IT_20_CM51_3ok_utt010.wav,24134.496490927413
IT_20_CM51_3ok_utt011.wav,16069.592266732332
IT_20_CM51_3ok_utt012.wav,15643.83546153817
IT_20_CM51_3ok_utt013.wav,9880.298814365398
IT_20_CM51_3ok_utt014.wav,11437.235126488744
IT_20_CM51_3ok_utt015.wav,22372.584428161666
IT_20_CM51_3ok_utt016.wav,16410.067766889453
IT_20_CM51_3ok_utt017.wav,7826.139835621985
IT_20_CM51_3ok_utt018.wav,1692.164654706938
IT_20_CM51_3ok_utt019.wav,32166.786770915493
IT_20_CM51_3ok_utt020.wav,3134.2359511222744
IT_20_CM51_3ok_utt021.wav,11798.594479987181
IT_20_CM51_3ok_utt022.wav,26107.433533567128
IT_20_CM51_3ok_utt023.wav,8883.525933824083
IT_20_CM51_3ok_utt024.wav,20051.66439731968
IT_20_CM51_3ok_utt025.wav,9095.869677252826
IT_20_CM51_3ok_utt026.wav,10836.874728295787
IT_20_CM51_3ok_utt027.wav,17378.21288942043
IT_20_CM51_3ok_utt028.wav,1054.4459187978316
IT_20_CM51_3ok_utt029.wav,1458.0883205712637
IT_20_CM51_3ok_utt030.wav,51516.55597914665
IT_20_CM51_3ok_utt031.wav,1188.2650042843802
IT_20_CM51_3ok_utt032.wav,1140.2051349095707
IT_20_CM51_3ok_utt033.wav,1333.8125483907627
IT_20_CM51_3ok_utt034.wav,19325.803199191363
IT_20_CM51_3ok_utt035.wav,148.81460272876237
IT_20_CM51_3ok_utt036.wav,17944.865387303314
IT_20_CM51_3ok_utt037.wav,2683.7434455258435
IT_20_CM51_3ok_utt038.wav,11437.43989155361
IT_20_CM51_3ok_utt039.wav,11173.69187726724
IT_20_CM51_3ok_utt040.wav,459.9222896077485
IT_20_CM51_3ok_utt041.wav,9444.234816745036
IT_20_CM51_3ok_utt042.wav,2200.4882555818813
IT_20_CM51_3ok_utt043.wav,6619.739215178633
IT_20_CM51_3ok_utt044.wav,1082.8292120108124
IT_20_CM51_3ok_utt045.wav,13489.730212898465
IT_20_CM51_3ok_utt046.wav,10393.308806448342
IT_20_CM51_3ok_utt047.wav,10815.807613022505
IT_20_CM51_3ok_utt048.wav,17871.988907160543
IT_20_CM51_3ok_utt049.wav,21732.199706670075
IT_20_CM51_3ok_utt050.wav,4725.9355642096125
IT_20_CM51_3ok_utt051.wav,5231.730133339721
IT_20_CM51_3ok_utt052.wav,2680.6382901930283
IT_20_CM51_3ok_utt053.wav,5866.645273202359
IT_20_CM51_3ok_utt054.wav,24084.56913254192
IT_20_CM51_3ok_utt055.wav,76.86445208039176
IT_20_CM51_3ok_utt056.wav,4334.724240077401
IT_20_CM51_3ok_utt057.wav,84.47709801760679
IT_20_CM51_3ok_utt058.wav,25123.718562251936
IT_20_CM51_3ok_utt059.wav,1217.7061017655296
IT_20_CM51_3ok_utt060.wav,180.0082757891092
IT_20_CM51_3ok_utt061.wav,575.9510909001697
IT_20_CM51_3ok_utt062.wav,18331.658591025265
IT_20_CM51_3ok_utt063.wav,145.98932550915453
IT_20_CM51_3ok_utt064.wav,42624.11301726366
