Utterance_File,F0_Variance
RT_31_PF68_4_utt001.wav,804.2819899529886
RT_31_PF68_4_utt002.wav,650.8732871304076
RT_31_PF68_4_utt003.wav,2243.306509767828
RT_31_PF68_4_utt004.wav,443.94172702742713
RT_31_PF68_4_utt005.wav,824.451642432916
RT_31_PF68_4_utt006.wav,318.35967636961595
RT_31_PF68_4_utt007.wav,1633.3526371205498
RT_31_PF68_4_utt008.wav,499.3941332191299
RT_31_PF68_4_utt009.wav,815.8478068645784
RT_31_PF68_4_utt010.wav,1039.839086130363
RT_31_PF68_4_utt011.wav,675.4106764086256
RT_31_PF68_4_utt012.wav,713.9515638023405
