Utterance_File,F0_Mean
RT_50_PF35_3_utt001.wav,187.94447589731314
RT_50_PF35_3_utt002.wav,177.122380218669
RT_50_PF35_3_utt003.wav,176.617120636015
RT_50_PF35_3_utt004.wav,178.15693734186587
RT_50_PF35_3_utt005.wav,173.0632744057103
RT_50_PF35_3_utt006.wav,192.94042573645845
RT_50_PF35_3_utt007.wav,181.4726660219795
RT_50_PF35_3_utt008.wav,175.77687896164613
RT_50_PF35_3_utt009.wav,189.93435065760383
RT_50_PF35_3_utt010.wav,185.43706125386964
RT_50_PF35_3_utt011.wav,162.522694753389
RT_50_PF35_3_utt012.wav,152.1118785300104
