Utterance_File,F0_Variance
IT_68_PF43_3_utt001.wav,423.1368489657279
IT_68_PF43_3_utt002.wav,17201.151306826476
IT_68_PF43_3_utt003.wav,112.98168021282639
IT_68_PF43_3_utt004.wav,107.24466770022654
IT_68_PF43_3_utt005.wav,1583.5176388925447
IT_68_PF43_3_utt006.wav,312.1398751621257
IT_68_PF43_3_utt007.wav,2316.5182224205873
IT_68_PF43_3_utt008.wav,691.847925022609
IT_68_PF43_3_utt009.wav,39.68408039650644
IT_68_PF43_3_utt010.wav,160.82722073774124
IT_68_PF43_3_utt011.wav,373.7535654166554
IT_68_PF43_3_utt012.wav,148.95603478673175
IT_68_PF43_3_utt013.wav,142.79713304021232
IT_68_PF43_3_utt014.wav,215.8253099597127
IT_68_PF43_3_utt015.wav,234.5842903886498
IT_68_PF43_3_utt016.wav,1651.0306325676536
IT_68_PF43_3_utt017.wav,9.219541262210068
IT_68_PF43_3_utt018.wav,597.235741984506
IT_68_PF43_3_utt019.wav,173.3974055861945
IT_68_PF43_3_utt020.wav,128.29282184060116
IT_68_PF43_3_utt021.wav,19.75992274397084
IT_68_PF43_3_utt022.wav,140.18925358658927
IT_68_PF43_3_utt023.wav,343.9890318660773
IT_68_PF43_3_utt024.wav,687.0008150312838
IT_68_PF43_3_utt025.wav,0.0
IT_68_PF43_3_utt026.wav,12.856192962051095
IT_68_PF43_3_utt027.wav,1396.9080465172985
IT_68_PF43_3_utt028.wav,1051.4685865381196
IT_68_PF43_3_utt029.wav,1713.4453613292176
IT_68_PF43_3_utt030.wav,52.58497773766902
