Start_Time,End_Time,F0_Hz
0.0,0.01,0.0
0.01,0.02,0.0
0.02,0.03,0.0
0.03,0.04,0.0
0.04,0.05,89.08987181403393
0.05,0.06,88.57675191023606
0.06,0.07,88.57675191023606
0.07,0.08,88.57675191023606
0.08,0.09,89.08987181403393
0.09,0.1,89.08987181403393
0.1,0.11,88.57675191023606
0.11,0.12,88.57675191023606
0.12,0.13,88.57675191023606
0.13,0.14,88.06658735961484
0.14,0.15,88.57675191023606
0.15,0.16,88.57675191023606
0.16,0.17,88.57675191023606
0.17,0.18,88.57675191023606
0.18,0.19,89.08987181403393
0.19,0.2,89.08987181403393
0.2,0.21,88.57675191023606
0.21,0.22,88.57675191023606
0.22,0.23,88.06658735961484
0.23,0.24,88.06658735961484
0.24,0.25,88.06658735961484
0.25,0.26,88.06658735961484
0.26,0.27,88.06658735961484
0.27,0.28,87.55936114058852
0.28,0.29,87.55936114058852
0.29,0.3,87.55936114058852
0.3,0.31,87.55936114058852
0.31,0.32,87.05505632961241
0.32,0.33,87.05505632961241
0.33,0.34,87.05505632961241
0.34,0.35,87.05505632961241
0.35,0.36,86.55365610061429
0.36,0.37,86.55365610061429
0.37,0.38,86.05514372443301
0.38,0.39,85.55950256826023
0.39,0.4,85.55950256826023
0.4,0.41,85.55950256826023
0.41,0.42,85.55950256826023
0.42,0.43,85.55950256826023
0.43,0.44,85.55950256826023
0.44,0.45,85.55950256826023
0.45,0.46,85.55950256826023
0.46,0.47,85.06671609508557
0.47,0.48,85.06671609508557
0.48,0.49,85.06671609508557
0.49,0.5,84.57676786314485
0.5,0.51,84.57676786314485
0.51,0.52,84.57676786314485
0.52,0.53,85.06671609508557
0.53,0.54,85.06671609508557
0.54,0.55,85.06671609508557
0.55,0.56,85.06671609508557
0.56,0.57,85.55950256826023
0.57,0.58,85.55950256826023
0.58,0.59,85.55950256826023
0.59,0.6,86.05514372443301
0.6,0.61,86.05514372443301
0.61,0.62,86.55365610061429
0.62,0.63,86.55365610061429
0.63,0.64,87.05505632961241
0.64,0.65,87.05505632961241
0.65,0.66,87.05505632961241
0.66,0.67,87.05505632961241
0.67,0.68,87.05505632961241
0.68,0.69,86.55365610061429
0.69,0.7,86.55365610061429
0.7,0.71,86.55365610061429
0.71,0.72,86.55365610061429
0.72,0.73,86.55365610061429
0.73,0.74,87.05505632961241
0.74,0.75,87.05505632961241
0.75,0.76,87.05505632961241
0.76,0.77,87.05505632961241
0.77,0.78,86.55365610061429
0.78,0.79,86.05514372443301
0.79,0.8,86.05514372443301
0.8,0.81,85.55950256826023
0.81,0.82,85.55950256826023
0.82,0.83,85.55950256826023
0.83,0.84,85.06671609508557
0.84,0.85,85.06671609508557
0.85,0.86,84.57676786314485
0.86,0.87,84.57676786314485
0.87,0.88,84.57676786314485
0.88,0.89,84.57676786314485
0.89,0.9,84.08964152537145
0.9,0.91,84.08964152537145
0.91,0.92,83.60532082885095
0.92,0.93,83.60532082885095
0.93,0.94,83.12378961427878
0.94,0.95,83.12378961427878
0.95,0.96,82.64503181542116
0.96,0.97,81.695772662055
0.97,0.98,80.7574166800042
0.98,0.99,79.37005259840997
0.99,1.0,78.45840978967507
1.0,1.01,76.66641723348003
1.01,1.02,74.48387315613512
1.02,1.03,73.20428479728128
1.03,1.04,70.30341458111748
1.04,1.05,71.53229662176292
1.05,1.06,73.20428479728128
1.06,1.07,74.91535384383408
1.07,1.08,72.3634618720189
1.08,1.09,71.946679000541
