Utterance_File,F0_Mean
RT_09_PM60_2_utt001.wav,100.46291144468285
RT_09_PM60_2_utt002.wav,114.92771582946835
RT_09_PM60_2_utt003.wav,107.55374979276577
RT_09_PM60_2_utt004.wav,98.65623359781694
RT_09_PM60_2_utt005.wav,102.54480198401716
RT_09_PM60_2_utt006.wav,113.75421918105617
RT_09_PM60_2_utt007.wav,95.57588956880548
RT_09_PM60_2_utt008.wav,103.96297119549034
RT_09_PM60_2_utt009.wav,106.26390940831959
RT_09_PM60_2_utt010.wav,106.8608916528448
RT_09_PM60_2_utt011.wav,106.67407809485975
RT_09_PM60_2_utt012.wav,90.26695021036969
RT_09_PM60_2_utt013.wav,107.91614023967293
RT_09_PM60_2_utt014.wav,117.23494284586401
