Utterance_File,F0_Mean
IT_57_PM56_2_utt001.wav,88.54368692286185
IT_57_PM56_2_utt002.wav,86.56547802992584
IT_57_PM56_2_utt003.wav,88.13551359442785
IT_57_PM56_2_utt004.wav,87.97347099558706
IT_57_PM56_2_utt005.wav,78.58160447632136
IT_57_PM56_2_utt006.wav,125.1153770347387
IT_57_PM56_2_utt007.wav,97.0514553814645
IT_57_PM56_2_utt008.wav,79.93388858700209
IT_57_PM56_2_utt009.wav,93.42426281543011
IT_57_PM56_2_utt010.wav,121.72957602120282
IT_57_PM56_2_utt011.wav,85.23369180622319
IT_57_PM56_2_utt012.wav,86.87342495830428
IT_57_PM56_2_utt013.wav,66.51850682452691
IT_57_PM56_2_utt014.wav,105.94195131441538
IT_57_PM56_2_utt015.wav,116.52772026107671
IT_57_PM56_2_utt016.wav,101.20448216792347
IT_57_PM56_2_utt017.wav,429.1740760765736
IT_57_PM56_2_utt018.wav,83.69687452316548
IT_57_PM56_2_utt019.wav,86.54745157084533
IT_57_PM56_2_utt020.wav,86.8668781167892
IT_57_PM56_2_utt021.wav,98.70895300300246
IT_57_PM56_2_utt022.wav,85.25402494633208
IT_57_PM56_2_utt023.wav,78.16606422255279
IT_57_PM56_2_utt024.wav,99.37803963047905
IT_57_PM56_2_utt025.wav,90.82506511378703
IT_57_PM56_2_utt026.wav,93.21519799393184
IT_57_PM56_2_utt027.wav,93.29284138461276
IT_57_PM56_2_utt028.wav,88.82212865396976
IT_57_PM56_2_utt029.wav,86.15471334084502
IT_57_PM56_2_utt030.wav,98.93213285986106
IT_57_PM56_2_utt031.wav,103.1863097221623
IT_57_PM56_2_utt032.wav,81.83410002353357
