Start_Time,End_Time,F0_Hz
0.0,0.02,0.0
0.01,0.03,0.0
0.02,0.04,0.0
0.03,0.05,0.0
0.04,0.06,220.25226831471178
0.05,0.07,221.15252027792928
0.06,0.08,223.40387333314877
0.07,0.09,227.0476430161367
0.08,0.1,229.67175045351505
0.09,0.11,230.61116388482566
0.1,0.12,230.96871503329314
0.11,0.13,231.8349042827297
0.12,0.14,233.11608806742086
0.13,0.15,234.39329919777146
0.14,0.16,235.8417174560058
0.15,0.17,237.9016300866965
0.16,0.18,239.92507601879902
0.17,0.19,241.0137319977126
0.18,0.2,240.53593085879638
0.19,0.21,238.40014705589977
0.2,0.22,234.48152976623098
0.21,0.23,229.81957087861642
0.22,0.24,225.46973561144148
0.23,0.25,222.0469598491486
0.24,0.26,218.93490222479616
0.25,0.27,215.23728336350507
0.26,0.28,210.83669737189751
0.27,0.29,206.38865136696418
0.28,0.3,201.96950586329774
0.29,0.31,198.11086410236422
0.3,0.32,194.7355071476565
0.31,0.33,192.6603169977927
0.32,0.34,191.57694687441685
0.33,0.35,190.96465509324335
0.34,0.36,190.63786108243121
0.35,0.37,190.55945162664426
0.36,0.38,190.71058769240068
0.37,0.39,190.7434519077557
0.38,0.4,190.3255909488601
0.39,0.41,189.33981402071987
0.4,0.42,187.83037711724336
0.41,0.43,186.40791886871108
0.42,0.44,185.12863817642503
0.43,0.45,184.0215957521945
0.44,0.46,181.84596228408364
0.45,0.47,177.57707388610083
0.46,0.48,171.0625690182069
0.47,0.49,166.07350343019738
0.48,0.5,169.14355767665026
0.49,0.51,175.89459514478673
0.5,0.52,182.59285454148943
0.51,0.53,182.83526135328538
0.52,0.54,182.1784775846717
0.53,0.55,181.76628260550456
0.54,0.56,181.85682129358287
0.55,0.57,182.3043267432224
0.56,0.58,182.87611687146685
0.57,0.59,182.9905528329803
0.58,0.6,181.9183412071238
0.59,0.61,178.3606204284896
0.6,0.62,174.19487196197338
0.61,0.63,172.56873447126384
0.62,0.64,174.6988976958009
0.63,0.65,177.85827675871045
0.64,0.66,174.62673611823902
0.65,0.67,173.38732751337497
0.66,0.68,171.58896675392347
0.67,0.69,174.41160231590294
0.68,0.7,174.0925535789936
0.69,0.71,176.03906523037304
0.7,0.72,179.51273917067877
0.71,0.73,182.9662004760062
0.72,0.74,184.46540452380668
0.73,0.75,184.0879853585276
0.74,0.76,181.81867737671723
0.75,0.77,177.00133607003426
0.76,0.78,170.6818805706126
0.77,0.79,164.98511547374252
0.78,0.8,162.2189448660899
0.79,0.81,165.14846091322127
