Start_Time,End_Time,F0_Hz
0.0,0.01,0.0
0.01,0.02,0.0
0.02,0.03,192.07458901020084
0.03,0.04,186.60659830736148
0.04,0.05,185.5318233882619
0.05,0.06,185.5318233882619
0.06,0.07,184.46323871718783
0.07,0.08,186.60659830736148
0.08,0.09,187.68759933422865
0.09,0.1,188.7748625363387
0.1,0.11,188.7748625363387
0.11,0.12,189.86842419010387
0.12,0.13,188.7748625363387
0.13,0.14,187.68759933422865
0.14,0.15,186.60659830736148
0.15,0.16,182.34449771164336
0.16,0.17,183.40080864093423
0.17,0.18,183.40080864093423
0.18,0.19,182.34449771164336
0.19,0.2,180.25009252216606
0.2,0.21,179.21192838239048
0.21,0.22,179.21192838239048
0.22,0.23,182.34449771164336
0.23,0.24,183.40080864093423
0.24,0.25,185.5318233882619
0.25,0.26,184.46323871718783
0.26,0.27,182.34449771164336
0.27,0.28,181.29427068562208
0.28,0.29,180.25009252216606
0.29,0.3,178.17974362806785
0.3,0.31,177.1535038204721
0.31,0.32,176.1331747192297
0.32,0.33,175.11872228117704
0.33,0.34,175.11872228117704
0.34,0.35,174.11011265922482
0.35,0.36,173.1073122012286
0.36,0.37,173.1073122012286
0.37,0.38,174.11011265922482
0.38,0.39,174.11011265922482
0.39,0.4,174.11011265922482
0.4,0.41,172.11028744886602
0.41,0.42,172.11028744886602
0.42,0.43,172.11028744886602
0.43,0.44,174.11011265922482
0.44,0.45,171.11900513652043
0.45,0.46,170.13343219017113
0.46,0.47,170.13343219017113
0.47,0.48,169.1535357262897
0.48,0.49,169.1535357262897
0.49,0.5,169.1535357262897
0.5,0.51,169.1535357262897
0.51,0.52,170.13343219017113
0.52,0.53,172.11028744886602
0.53,0.54,173.1073122012286
0.54,0.55,174.11011265922482
0.55,0.56,175.11872228117704
0.56,0.57,179.21192838239048
0.57,0.58,181.29427068562208
0.58,0.59,182.34449771164336
0.59,0.6,183.40080864093423
0.6,0.61,184.46323871718783
0.61,0.62,185.5318233882619
0.62,0.63,186.60659830736148
0.63,0.64,187.68759933422865
0.64,0.65,188.7748625363387
0.65,0.66,188.7748625363387
0.66,0.67,188.7748625363387
0.67,0.68,187.68759933422865
0.68,0.69,185.5318233882619
0.69,0.7,177.1535038204721
0.7,0.71,173.1073122012286
0.71,0.72,167.2106416577019
0.72,0.73,167.2106416577019
0.73,0.74,171.11900513652043
0.74,0.75,171.11900513652043
0.75,0.76,171.11900513652043
0.76,0.77,170.13343219017113
0.77,0.78,170.13343219017113
0.78,0.79,170.13343219017113
0.79,0.8,168.1792830507429
0.8,0.81,167.2106416577019
0.81,0.82,167.2106416577019
0.82,0.83,0.0
0.83,0.84,0.0
0.84,0.85,0.0
0.85,0.86,0.0
0.86,0.87,0.0
0.87,0.88,0.0
0.88,0.89,0.0
0.89,0.9,0.0
0.9,0.91,170.13343219017113
0.91,0.92,169.1535357262897
0.92,0.93,168.1792830507429
0.93,0.94,167.2106416577019
0.94,0.95,167.2106416577019
0.95,0.96,166.24757922855756
0.96,0.97,166.24757922855756
0.97,0.98,166.24757922855756
0.98,0.99,165.29006363084235
0.99,1.0,166.24757922855756
1.0,1.01,167.2106416577019
1.01,1.02,0.0
1.02,1.03,0.0
1.03,1.04,0.0
1.04,1.05,0.0
1.05,1.06,0.0
1.06,1.07,0.0
1.07,1.08,0.0
1.08,1.09,0.0
1.09,1.1,0.0
1.1,1.11,0.0
1.11,1.12,0.0
1.12,1.13,0.0
1.13,1.14,0.0
1.14,1.15,0.0
1.15,1.16,168.1792830507429
1.16,1.17,170.13343219017113
1.17,1.18,170.13343219017113
1.18,1.19,171.11900513652043
1.19,1.2,171.11900513652043
1.2,1.21,171.11900513652043
1.21,1.22,170.13343219017113
1.22,1.23,169.1535357262897
1.23,1.24,176.1331747192297
1.24,1.25,0.0
1.25,1.26,0.0
1.26,1.27,0.0
1.27,1.28,0.0
1.28,1.29,0.0
1.29,1.3,0.0
1.3,1.31,0.0
1.31,1.32,0.0
1.32,1.33,0.0
1.33,1.34,0.0
1.34,1.35,0.0
1.35,1.36,0.0
1.36,1.37,159.65967727133
1.37,1.38,166.24757922855756
1.38,1.39,164.33806291715806
1.39,1.4,164.33806291715806
1.4,1.41,168.1792830507429
1.41,1.42,168.1792830507429
1.42,1.43,161.5148333600084
1.43,1.44,0.0
1.44,1.45,0.0
1.45,1.46,0.0
1.46,1.47,0.0
1.47,1.48,0.0
1.48,1.49,0.0
1.49,1.5,0.0
1.5,1.51,0.0
1.51,1.52,0.0
1.52,1.53,182.34449771164336
1.53,1.54,186.60659830736148
1.54,1.55,186.60659830736148
1.55,1.56,185.5318233882619
1.56,1.57,185.5318233882619
1.57,1.58,185.5318233882619
1.58,1.59,184.46323871718783
1.59,1.6,183.40080864093423
1.6,1.61,181.29427068562208
1.61,1.62,178.17974362806785
1.62,1.63,172.11028744886602
1.63,1.64,184.46323871718783
1.64,1.65,184.46323871718783
1.65,1.66,184.46323871718783
1.66,1.67,185.5318233882619
1.67,1.68,185.5318233882619
1.68,1.69,185.5318233882619
1.69,1.7,184.46323871718783
1.7,1.71,184.46323871718783
1.71,1.72,184.46323871718783
1.72,1.73,186.60659830736148
1.73,1.74,186.60659830736148
1.74,1.75,0.0
1.75,1.76,0.0
1.76,1.77,0.0
1.77,1.78,174.11011265922482
1.78,1.79,173.1073122012286
1.79,1.8,171.11900513652043
1.8,1.81,170.13343219017113
1.81,1.82,169.1535357262897
1.82,1.83,168.1792830507429
1.83,1.84,166.24757922855756
1.84,1.85,164.33806291715806
1.85,1.86,164.33806291715806
1.86,1.87,164.33806291715806
1.87,1.88,164.33806291715806
1.88,1.89,165.29006363084235
1.89,1.9,166.24757922855756
1.9,1.91,166.24757922855756
1.91,1.92,168.1792830507429
1.92,1.93,178.17974362806785
1.93,1.94,171.11900513652043
1.94,1.95,0.0
1.95,1.96,0.0
1.96,1.97,0.0
1.97,1.98,0.0
1.98,1.99,0.0
1.99,2.0,0.0
2.0,2.01,0.0
2.01,2.02,0.0
2.02,2.03,0.0
2.03,2.04,0.0
2.04,2.05,0.0
2.05,2.06,161.5148333600084
2.06,2.07,170.13343219017113
2.07,2.08,175.11872228117704
2.08,2.09,176.1331747192297
2.09,2.1,176.1331747192297
2.1,2.11,175.11872228117704
2.11,2.12,175.11872228117704
2.12,2.13,175.11872228117704
2.13,2.14,174.11011265922482
2.14,2.15,173.1073122012286
2.15,2.16,172.11028744886602
2.16,2.17,172.11028744886602
2.17,2.18,171.11900513652043
2.18,2.19,171.11900513652043
2.19,2.2,171.11900513652043
2.2,2.21,170.13343219017113
2.21,2.22,169.1535357262897
2.22,2.23,168.1792830507429
2.23,2.24,167.2106416577019
2.24,2.25,166.24757922855756
2.25,2.26,168.1792830507429
2.26,2.27,0.0
2.27,2.28,0.0
2.28,2.29,0.0
2.29,2.3,0.0
2.3,2.31,0.0
2.31,2.32,0.0
2.32,2.33,0.0
