Utterance_File,F0_Variance
IT_51_PF58_2ok_utt001.wav,672.078588775088
IT_51_PF58_2ok_utt002.wav,1091.3990383051287
IT_51_PF58_2ok_utt003.wav,1579.5620112070642
IT_51_PF58_2ok_utt004.wav,1561.1875341534267
IT_51_PF58_2ok_utt005.wav,2614.362423477848
IT_51_PF58_2ok_utt006.wav,306.4347978162385
IT_51_PF58_2ok_utt007.wav,388.85832018268513
IT_51_PF58_2ok_utt008.wav,786.7716281080404
IT_51_PF58_2ok_utt009.wav,1458.4811645341092
IT_51_PF58_2ok_utt010.wav,1561.9353508374534
IT_51_PF58_2ok_utt011.wav,1898.6702424520097
IT_51_PF58_2ok_utt012.wav,1763.188336602762
IT_51_PF58_2ok_utt013.wav,3044.858167075947
IT_51_PF58_2ok_utt014.wav,1165.894471160514
IT_51_PF58_2ok_utt015.wav,825.5142383023522
IT_51_PF58_2ok_utt016.wav,399.6146557431657
IT_51_PF58_2ok_utt017.wav,885.7898187016883
