Utterance_File,F0_Variance
IT_49_PM31_3ok_utt001.wav,820.4802940186304
IT_49_PM31_3ok_utt002.wav,262.76916885122677
IT_49_PM31_3ok_utt003.wav,120.7385528844805
IT_49_PM31_3ok_utt004.wav,187.246751039438
IT_49_PM31_3ok_utt005.wav,6116.592106712347
IT_49_PM31_3ok_utt006.wav,49.499980677181384
IT_49_PM31_3ok_utt007.wav,92.79292048134114
IT_49_PM31_3ok_utt008.wav,55.15956086951509
IT_49_PM31_3ok_utt009.wav,0.0
IT_49_PM31_3ok_utt010.wav,67.90745761877874
IT_49_PM31_3ok_utt011.wav,621.9481908669691
IT_49_PM31_3ok_utt012.wav,24.28148392960506
IT_49_PM31_3ok_utt013.wav,63.04985078372681
IT_49_PM31_3ok_utt014.wav,272.74467169597943
IT_49_PM31_3ok_utt015.wav,7.83546765198046
IT_49_PM31_3ok_utt016.wav,0.0
IT_49_PM31_3ok_utt017.wav,54.48745847345996
IT_49_PM31_3ok_utt018.wav,29.423428503119347
IT_49_PM31_3ok_utt019.wav,483.68918051077657
IT_49_PM31_3ok_utt020.wav,111.40536601148611
IT_49_PM31_3ok_utt021.wav,0.0
IT_49_PM31_3ok_utt022.wav,449.31825982728475
IT_49_PM31_3ok_utt023.wav,43.21428439649896
IT_49_PM31_3ok_utt024.wav,0.0
IT_49_PM31_3ok_utt025.wav,109.88224544303702
IT_49_PM31_3ok_utt026.wav,119.6522348582664
IT_49_PM31_3ok_utt027.wav,278.73518440498043
IT_49_PM31_3ok_utt028.wav,7.672089304506703
IT_49_PM31_3ok_utt029.wav,646.0042290157625
IT_49_PM31_3ok_utt030.wav,60.574162995390004
IT_49_PM31_3ok_utt031.wav,196.47175608400738
IT_49_PM31_3ok_utt032.wav,71.7854123947643
IT_49_PM31_3ok_utt033.wav,11.21713052671127
IT_49_PM31_3ok_utt034.wav,0.7697651594124135
IT_49_PM31_3ok_utt035.wav,412.79815094058546
IT_49_PM31_3ok_utt036.wav,150.2575716681395
IT_49_PM31_3ok_utt037.wav,511.3102068779699
IT_49_PM31_3ok_utt040.wav,71.16452898789323
