Utterance_File,F0_Variance
IT_26_PM54_3ok_utt001.wav,6078.442384738394
IT_26_PM54_3ok_utt002.wav,5840.823273646488
IT_26_PM54_3ok_utt003.wav,0.0
IT_26_PM54_3ok_utt004.wav,1455.5856995923284
IT_26_PM54_3ok_utt005.wav,1347.5968531523185
IT_26_PM54_3ok_utt006.wav,26.16436637751449
IT_26_PM54_3ok_utt007.wav,90.71755626558135
IT_26_PM54_3ok_utt008.wav,18.2245537015586
IT_26_PM54_3ok_utt009.wav,63.77997919583534
IT_26_PM54_3ok_utt010.wav,2492.613661822431
IT_26_PM54_3ok_utt011.wav,7603.474308913446
IT_26_PM54_3ok_utt012.wav,142.58602342892422
IT_26_PM54_3ok_utt013.wav,3549.285266051147
IT_26_PM54_3ok_utt014.wav,6.199170334740623
IT_26_PM54_3ok_utt015.wav,11.307901902994395
IT_26_PM54_3ok_utt016.wav,854.9389670599571
IT_26_PM54_3ok_utt017.wav,4385.120200935595
IT_26_PM54_3ok_utt018.wav,26.656202070300935
IT_26_PM54_3ok_utt019.wav,185.8128463415198
IT_26_PM54_3ok_utt020.wav,3918.95066019187
IT_26_PM54_3ok_utt021.wav,1609.7115090615125
IT_26_PM54_3ok_utt022.wav,359.76694312302453
IT_26_PM54_3ok_utt023.wav,57.147739761806065
IT_26_PM54_3ok_utt024.wav,3893.5782715188
IT_26_PM54_3ok_utt025.wav,91.05708657707765
IT_26_PM54_3ok_utt026.wav,41.917841777257415
IT_26_PM54_3ok_utt027.wav,18606.163623864504
IT_26_PM54_3ok_utt028.wav,3561.441995176826
IT_26_PM54_3ok_utt029.wav,33.74912312740542
IT_26_PM54_3ok_utt030.wav,686.0497715575223
IT_26_PM54_3ok_utt031.wav,2695.029074207803
IT_26_PM54_3ok_utt032.wav,0.0
IT_26_PM54_3ok_utt033.wav,46.419804548632776
IT_26_PM54_3ok_utt034.wav,33.10476047482792
IT_26_PM54_3ok_utt035.wav,1657.6940108237702
IT_26_PM54_3ok_utt036.wav,2.58959595270842
IT_26_PM54_3ok_utt037.wav,1856.8496103020454
IT_26_PM54_3ok_utt038.wav,17.755153280546836
IT_26_PM54_3ok_utt039.wav,1048.9926739833795
IT_26_PM54_3ok_utt040.wav,1335.7346357773697
IT_26_PM54_3ok_utt041.wav,1277.9254411622576
IT_26_PM54_3ok_utt042.wav,3301.788736076594
IT_26_PM54_3ok_utt043.wav,4077.90537776436
IT_26_PM54_3ok_utt044.wav,1011.8915615726835
IT_26_PM54_3ok_utt045.wav,710.720118715713
IT_26_PM54_3ok_utt046.wav,66.81807916658181
IT_26_PM54_3ok_utt047.wav,43.37169762969353
IT_26_PM54_3ok_utt048.wav,21.218591186851974
IT_26_PM54_3ok_utt049.wav,38.12570537588406
IT_26_PM54_3ok_utt050.wav,2385.758534693004
IT_26_PM54_3ok_utt051.wav,919.618124630676
IT_26_PM54_3ok_utt052.wav,175.44560502298418
IT_26_PM54_3ok_utt053.wav,57.89930065238431
IT_26_PM54_3ok_utt054.wav,5054.805611428044
IT_26_PM54_3ok_utt055.wav,287.79762634041987
IT_26_PM54_3ok_utt056.wav,6190.782038068569
IT_26_PM54_3ok_utt057.wav,39.24297809317685
IT_26_PM54_3ok_utt058.wav,10815.40141772133
IT_26_PM54_3ok_utt059.wav,0.0
IT_26_PM54_3ok_utt060.wav,3711.966891214031
IT_26_PM54_3ok_utt061.wav,4343.070408788783
IT_26_PM54_3ok_utt062.wav,21.57127978986153
IT_26_PM54_3ok_utt063.wav,1.0760004174670599
IT_26_PM54_3ok_utt064.wav,8690.654143458143
