Utterance_File,F0_Mean
RT_44_PF29_3ok_utt001.wav,194.5143510840173
RT_44_PF29_3ok_utt002.wav,175.9535244846511
RT_44_PF29_3ok_utt003.wav,178.66773337312378
RT_44_PF29_3ok_utt004.wav,172.56767874013838
RT_44_PF29_3ok_utt005.wav,152.00104339036568
RT_44_PF29_3ok_utt006.wav,169.2621076247674
RT_44_PF29_3ok_utt007.wav,150.5477161156134
RT_44_PF29_3ok_utt008.wav,210.74431076496208
RT_44_PF29_3ok_utt009.wav,181.29393627716783
RT_44_PF29_3ok_utt010.wav,300.1970792007321
RT_44_PF29_3ok_utt011.wav,177.0308743901961
RT_44_PF29_3ok_utt012.wav,183.3949744972228
RT_44_PF29_3ok_utt013.wav,187.4585591326608
RT_44_PF29_3ok_utt014.wav,171.20792233067579
RT_44_PF29_3ok_utt015.wav,174.37877143152062
