Utterance_File,F0_Variance
IT_41_CM71_2_utt001.wav,11554.878121874513
IT_41_CM71_2_utt002.wav,31984.05168939003
IT_41_CM71_2_utt003.wav,8794.895167675959
IT_41_CM71_2_utt004.wav,10565.763665138289
IT_41_CM71_2_utt005.wav,18963.54445291862
IT_41_CM71_2_utt006.wav,16612.822485087436
IT_41_CM71_2_utt007.wav,22762.255941332925
IT_41_CM71_2_utt008.wav,22079.971722266164
IT_41_CM71_2_utt009.wav,18443.9656949707
IT_41_CM71_2_utt010.wav,14089.577553939376
IT_41_CM71_2_utt011.wav,23875.030548830273
IT_41_CM71_2_utt012.wav,22362.74441143771
IT_41_CM71_2_utt013.wav,25965.305321850654
IT_41_CM71_2_utt014.wav,21650.635215264843
IT_41_CM71_2_utt015.wav,24536.05778431788
IT_41_CM71_2_utt016.wav,31377.304591745873
IT_41_CM71_2_utt017.wav,24966.02092377648
IT_41_CM71_2_utt018.wav,18128.756675710414
IT_41_CM71_2_utt019.wav,7351.0981966692225
IT_41_CM71_2_utt020.wav,30583.280156130837
IT_41_CM71_2_utt021.wav,29737.367190932975
IT_41_CM71_2_utt022.wav,28749.482242698963
IT_41_CM71_2_utt023.wav,16685.984234835723
IT_41_CM71_2_utt024.wav,25673.30372032782
IT_41_CM71_2_utt025.wav,21763.276633934744
IT_41_CM71_2_utt026.wav,17701.47328665987
IT_41_CM71_2_utt027.wav,13805.795927116686
IT_41_CM71_2_utt028.wav,22645.015841724788
IT_41_CM71_2_utt029.wav,19186.464997433
IT_41_CM71_2_utt030.wav,9982.524177317346
IT_41_CM71_2_utt031.wav,215.0254275525137
IT_41_CM71_2_utt032.wav,10907.070357344153
IT_41_CM71_2_utt033.wav,26096.182117558623
IT_41_CM71_2_utt034.wav,15521.272138910823
IT_41_CM71_2_utt035.wav,25657.477191722926
IT_41_CM71_2_utt036.wav,7683.018672717948
IT_41_CM71_2_utt037.wav,24765.69273137549
IT_41_CM71_2_utt038.wav,22063.312086976584
IT_41_CM71_2_utt039.wav,242.22993908196727
IT_41_CM71_2_utt040.wav,17059.325397020155
IT_41_CM71_2_utt041.wav,13697.619494155175
IT_41_CM71_2_utt042.wav,15404.736447980637
IT_41_CM71_2_utt043.wav,5180.2151245270625
IT_41_CM71_2_utt045.wav,13039.34004799473
IT_41_CM71_2_utt046.wav,11796.189492012436
IT_41_CM71_2_utt047.wav,19041.00370487249
IT_41_CM71_2_utt048.wav,10489.89896109247
IT_41_CM71_2_utt049.wav,10004.648365537387
IT_41_CM71_2_utt050.wav,5551.888436869241
IT_41_CM71_2_utt051.wav,14899.465287712046
IT_41_CM71_2_utt052.wav,4733.958360905045
IT_41_CM71_2_utt053.wav,14790.229280481935
IT_41_CM71_2_utt054.wav,174.2971521978097
IT_41_CM71_2_utt055.wav,10780.777710593096
IT_41_CM71_2_utt056.wav,17859.882611136938
IT_41_CM71_2_utt057.wav,8090.205502570012
IT_41_CM71_2_utt058.wav,26670.226643993847
IT_41_CM71_2_utt059.wav,30117.45424270444
IT_41_CM71_2_utt060.wav,14667.248589746987
IT_41_CM71_2_utt061.wav,601.1569189271905
IT_41_CM71_2_utt062.wav,19486.57836656588
IT_41_CM71_2_utt063.wav,7758.193566625137
IT_41_CM71_2_utt064.wav,25827.925811336674
IT_41_CM71_2_utt065.wav,9805.92010184858
IT_41_CM71_2_utt066.wav,10022.736818198295
IT_41_CM71_2_utt067.wav,20336.01494339641
