Utterance_File,F0_Mean
IT_33_PM19_3ok_utt001.wav,109.54836554574713
IT_33_PM19_3ok_utt002.wav,101.92072129531238
IT_33_PM19_3ok_utt003.wav,98.93502035512596
IT_33_PM19_3ok_utt004.wav,104.77938450923256
IT_33_PM19_3ok_utt005.wav,105.76617031470897
IT_33_PM19_3ok_utt006.wav,99.78140221902812
IT_33_PM19_3ok_utt007.wav,107.55035566992512
IT_33_PM19_3ok_utt008.wav,101.61905715651493
IT_33_PM19_3ok_utt009.wav,97.82851840090025
IT_33_PM19_3ok_utt010.wav,113.0434183790305
IT_33_PM19_3ok_utt011.wav,107.2769371061228
IT_33_PM19_3ok_utt012.wav,106.99000703052133
IT_33_PM19_3ok_utt013.wav,126.87206785530836
IT_33_PM19_3ok_utt014.wav,109.27172530965878
IT_33_PM19_3ok_utt015.wav,95.3481354460133
IT_33_PM19_3ok_utt016.wav,104.41492418161924
IT_33_PM19_3ok_utt017.wav,124.79402644030333
IT_33_PM19_3ok_utt018.wav,100.9686294120119
IT_33_PM19_3ok_utt019.wav,103.73164957795906
IT_33_PM19_3ok_utt020.wav,103.23832884097482
IT_33_PM19_3ok_utt021.wav,96.75006580293604
IT_33_PM19_3ok_utt022.wav,156.8793980898933
IT_33_PM19_3ok_utt023.wav,120.9341605169969
