Utterance_File,F0_Variance
RT_53_PM50_2ok_utt001.wav,1122.7349291251833
RT_53_PM50_2ok_utt002.wav,10861.254933596487
RT_53_PM50_2ok_utt003.wav,10755.752904877574
RT_53_PM50_2ok_utt004.wav,7218.435854854474
RT_53_PM50_2ok_utt005.wav,275.552565809078
RT_53_PM50_2ok_utt006.wav,19190.329787449005
RT_53_PM50_2ok_utt007.wav,17676.775593025577
RT_53_PM50_2ok_utt008.wav,248.39529260882858
RT_53_PM50_2ok_utt009.wav,637.7541368565106
RT_53_PM50_2ok_utt010.wav,258.1265448100147
RT_53_PM50_2ok_utt011.wav,351.38986590601024
RT_53_PM50_2ok_utt012.wav,32434.468764304474
RT_53_PM50_2ok_utt013.wav,226.84757906370783
RT_53_PM50_2ok_utt014.wav,147.6291132267023
RT_53_PM50_2ok_utt015.wav,14740.157660126271
