Utterance_File,F0_Variance
RT_44_PF29_3_utt001.wav,3378.8979417939577
RT_44_PF29_3_utt002.wav,766.6365145274235
RT_44_PF29_3_utt003.wav,704.375209324198
RT_44_PF29_3_utt004.wav,751.7784781878622
RT_44_PF29_3_utt005.wav,183.93284753076148
RT_44_PF29_3_utt006.wav,559.6171366464229
RT_44_PF29_3_utt007.wav,1351.2660733279668
RT_44_PF29_3_utt008.wav,7.369999334360596
RT_44_PF29_3_utt009.wav,3383.1400682999197
RT_44_PF29_3_utt010.wav,1163.9605760487311
RT_44_PF29_3_utt011.wav,188.06750636522335
RT_44_PF29_3_utt012.wav,884.8263286760576
RT_44_PF29_3_utt013.wav,980.5983706112851
RT_44_PF29_3_utt014.wav,1643.0859206808534
RT_44_PF29_3_utt015.wav,472.6267105805066
RT_44_PF29_3_utt016.wav,652.4088795141072
