Utterance_File,F0_Mean
IT_39_CM27_3_utt001.wav,134.65865560653867
IT_39_CM27_3_utt002.wav,289.97635497500966
IT_39_CM27_3_utt003.wav,187.32265974693064
IT_39_CM27_3_utt004.wav,144.75334949955007
IT_39_CM27_3_utt005.wav,127.94941620476847
IT_39_CM27_3_utt006.wav,300.52158535546914
IT_39_CM27_3_utt007.wav,275.04108559748323
IT_39_CM27_3_utt008.wav,212.37633484173796
IT_39_CM27_3_utt009.wav,156.74309243498217
IT_39_CM27_3_utt010.wav,158.40237985446433
IT_39_CM27_3_utt011.wav,182.01948445736897
IT_39_CM27_3_utt012.wav,147.52689531262465
IT_39_CM27_3_utt013.wav,224.5463256122189
IT_39_CM27_3_utt014.wav,152.99587688446994
IT_39_CM27_3_utt015.wav,185.2317559832255
IT_39_CM27_3_utt016.wav,176.99655256101016
IT_39_CM27_3_utt017.wav,190.06465643342565
IT_39_CM27_3_utt018.wav,215.36898725830522
IT_39_CM27_3_utt019.wav,166.34378092349363
IT_39_CM27_3_utt020.wav,159.75181496407103
IT_39_CM27_3_utt021.wav,204.35500895454948
IT_39_CM27_3_utt022.wav,286.8066202760077
IT_39_CM27_3_utt023.wav,169.29533027772155
IT_39_CM27_3_utt024.wav,206.38912233725955
IT_39_CM27_3_utt025.wav,261.8311395503935
IT_39_CM27_3_utt026.wav,283.9682512122508
IT_39_CM27_3_utt027.wav,154.72047857550118
IT_39_CM27_3_utt028.wav,174.1262725897563
IT_39_CM27_3_utt030.wav,350.2423994438558
