Utterance_File,F0_Variance
IT_60_PF56_x_utt001.wav,390.2914391240385
IT_60_PF56_x_utt002.wav,2185.7172898406247
IT_60_PF56_x_utt003.wav,259.4771619111809
IT_60_PF56_x_utt004.wav,572.1897285285963
IT_60_PF56_x_utt005.wav,32.7927273840293
IT_60_PF56_x_utt006.wav,3896.986167371455
IT_60_PF56_x_utt007.wav,1907.075277028914
IT_60_PF56_x_utt008.wav,1213.5721471337645
IT_60_PF56_x_utt009.wav,1266.2936106720633
IT_60_PF56_x_utt010.wav,537.6275843305315
IT_60_PF56_x_utt011.wav,231.67298876199897
IT_60_PF56_x_utt012.wav,0.0
IT_60_PF56_x_utt013.wav,826.3428553745964
IT_60_PF56_x_utt014.wav,1800.199824210973
IT_60_PF56_x_utt015.wav,1178.0526564847617
IT_60_PF56_x_utt016.wav,667.5958587598274
IT_60_PF56_x_utt017.wav,444.7269781944882
IT_60_PF56_x_utt018.wav,649.6597125418914
IT_60_PF56_x_utt019.wav,515.6342143549689
IT_60_PF56_x_utt020.wav,397.9272532825903
IT_60_PF56_x_utt021.wav,3.121645881308011
