Utterance_File,F0_Variance
RT_53_CF52_1ok_utt001.wav,837.222625076432
RT_53_CF52_1ok_utt002.wav,847.4031625530025
RT_53_CF52_1ok_utt003.wav,3937.568818828543
RT_53_CF52_1ok_utt004.wav,1184.0960238557848
RT_53_CF52_1ok_utt005.wav,1843.2808720223916
RT_53_CF52_1ok_utt006.wav,857.3813574442997
RT_53_CF52_1ok_utt007.wav,1822.4378775702605
RT_53_CF52_1ok_utt008.wav,1354.9456590429595
RT_53_CF52_1ok_utt009.wav,2210.0692148090297
RT_53_CF52_1ok_utt010.wav,1511.9479972579127
RT_53_CF52_1ok_utt011.wav,1104.5641290207966
