Utterance_File,F0_Variance
RT_47_CF61_2_utt001.wav,747.4706009223316
RT_47_CF61_2_utt002.wav,1197.8472015314742
RT_47_CF61_2_utt003.wav,592.9135841267165
RT_47_CF61_2_utt004.wav,566.3898969411915
RT_47_CF61_2_utt005.wav,491.41188827172374
RT_47_CF61_2_utt006.wav,650.0790986572787
RT_47_CF61_2_utt007.wav,612.0225268811195
RT_47_CF61_2_utt008.wav,386.9636000621005
RT_47_CF61_2_utt009.wav,839.2308130931601
RT_47_CF61_2_utt010.wav,773.5919679184259
RT_47_CF61_2_utt011.wav,1150.8248291367777
RT_47_CF61_2_utt012.wav,786.6960589349525
RT_47_CF61_2_utt013.wav,552.5056163345272
RT_47_CF61_2_utt014.wav,1009.4765593120275
