Utterance_File,F0_Mean
IT_03_CF30_3_utt001.wav,243.9287856324562
IT_03_CF30_3_utt002.wav,210.57019993219836
IT_03_CF30_3_utt003.wav,207.868368556345
IT_03_CF30_3_utt004.wav,288.10020941653346
IT_03_CF30_3_utt005.wav,236.75546861590564
IT_03_CF30_3_utt006.wav,202.25073326577834
IT_03_CF30_3_utt007.wav,203.04044974700642
IT_03_CF30_3_utt008.wav,253.61833199710836
IT_03_CF30_3_utt009.wav,208.5856330174246
IT_03_CF30_3_utt010.wav,197.0384885660629
IT_03_CF30_3_utt011.wav,207.47325610831152
IT_03_CF30_3_utt012.wav,191.403206478292
IT_03_CF30_3_utt014.wav,188.98075492929846
IT_03_CF30_3_utt015.wav,198.74963057267834
IT_03_CF30_3_utt016.wav,201.49349881829323
IT_03_CF30_3_utt017.wav,200.64478813477393
IT_03_CF30_3_utt018.wav,207.45308033463752
IT_03_CF30_3_utt019.wav,197.01948646289063
IT_03_CF30_3_utt020.wav,186.22560791489437
IT_03_CF30_3_utt021.wav,201.46037225548724
IT_03_CF30_3_utt022.wav,205.82886798772793
IT_03_CF30_3_utt023.wav,212.29327304557702
IT_03_CF30_3_utt024.wav,211.3282219834576
IT_03_CF30_3_utt025.wav,194.17115784624363
IT_03_CF30_3_utt026.wav,191.1869171493208
IT_03_CF30_3_utt027.wav,201.29004567177677
IT_03_CF30_3_utt028.wav,201.93835080002054
IT_03_CF30_3_utt029.wav,209.80437158733605
IT_03_CF30_3_utt030.wav,195.20186032641953
IT_03_CF30_3_utt031.wav,190.5702805603564
IT_03_CF30_3_utt032.wav,201.64322191808387
IT_03_CF30_3_utt033.wav,206.47222279877835
