Utterance_File,F0_Mean
RT_30_CF62_3ok_utt001.wav,132.57200217789554
RT_30_CF62_3ok_utt002.wav,112.65214308331868
RT_30_CF62_3ok_utt003.wav,150.61211756813282
RT_30_CF62_3ok_utt004.wav,100.30251029846089
RT_30_CF62_3ok_utt005.wav,117.92076284431683
RT_30_CF62_3ok_utt006.wav,109.51657982953837
RT_30_CF62_3ok_utt007.wav,113.05125954140829
RT_30_CF62_3ok_utt008.wav,123.41087733327043
RT_30_CF62_3ok_utt009.wav,119.05073487620822
RT_30_CF62_3ok_utt010.wav,107.40147649825718
RT_30_CF62_3ok_utt011.wav,119.7782062051776
RT_30_CF62_3ok_utt012.wav,113.53098263177301
RT_30_CF62_3ok_utt013.wav,119.56315234823616
RT_30_CF62_3ok_utt014.wav,108.59695119634782
