Utterance_File,F0_Mean
RT_09_PM60_2_utt001.wav,99.5462507465923
RT_09_PM60_2_utt002.wav,112.76517739646347
RT_09_PM60_2_utt003.wav,102.11252986513335
RT_09_PM60_2_utt004.wav,98.9128908896742
RT_09_PM60_2_utt005.wav,103.02356009039815
RT_09_PM60_2_utt006.wav,102.99115404218429
RT_09_PM60_2_utt007.wav,93.7530073349824
RT_09_PM60_2_utt008.wav,100.10546999121333
RT_09_PM60_2_utt009.wav,102.05113617075797
RT_09_PM60_2_utt010.wav,106.52940364356911
RT_09_PM60_2_utt011.wav,106.15067775945398
RT_09_PM60_2_utt012.wav,89.73507418827171
RT_09_PM60_2_utt013.wav,107.6686431641508
RT_09_PM60_2_utt014.wav,107.50212120821055
